open,high,low,close,volume,symbol,timestamp_berlin,timestamp_et
662.87,664.01,662.83,663.94,15374.0,SPY,2025-11-07 18:55:00+01:00,2025-11-07 12:55:00-05:00
663.94,664.34,663.83,664.06,12075.0,SPY,2025-11-07 19:00:00+01:00,2025-11-07 13:00:00-05:00
664.04,664.53,663.58,664.26,13473.0,SPY,2025-11-07 19:05:00+01:00,2025-11-07 13:05:00-05:00
664.26,664.68,664.05,664.51,13847.0,SPY,2025-11-07 19:10:00+01:00,2025-11-07 13:10:00-05:00
664.51,664.68,664.0,664.58,11678.0,SPY,2025-11-07 19:15:00+01:00,2025-11-07 13:15:00-05:00
664.59,665.16,664.44,665.15,15827.0,SPY,2025-11-07 19:20:00+01:00,2025-11-07 13:20:00-05:00
665.16,665.58,665.05,665.31,16062.0,SPY,2025-11-07 19:25:00+01:00,2025-11-07 13:25:00-05:00
665.3,665.66,665.23,665.27,13270.0,SPY,2025-11-07 19:30:00+01:00,2025-11-07 13:30:00-05:00
665.29,666.0,664.96,665.98,14005.0,SPY,2025-11-07 19:35:00+01:00,2025-11-07 13:35:00-05:00
665.98,666.09,665.61,665.73,11409.0,SPY,2025-11-07 19:40:00+01:00,2025-11-07 13:40:00-05:00
665.73,665.93,664.69,664.84,12388.0,SPY,2025-11-07 19:45:00+01:00,2025-11-07 13:45:00-05:00
664.87,664.87,664.22,664.86,14256.0,SPY,2025-11-07 19:50:00+01:00,2025-11-07 13:50:00-05:00
664.85,666.02,664.82,665.62,13523.0,SPY,2025-11-07 19:55:00+01:00,2025-11-07 13:55:00-05:00
665.61,666.25,665.2,665.9,11435.0,SPY,2025-11-07 20:00:00+01:00,2025-11-07 14:00:00-05:00
665.9,666.32,665.71,666.02,11891.0,SPY,2025-11-07 20:05:00+01:00,2025-11-07 14:05:00-05:00
666.03,666.34,665.78,666.28,16062.0,SPY,2025-11-07 20:10:00+01:00,2025-11-07 14:10:00-05:00
666.29,666.55,665.91,665.98,13608.0,SPY,2025-11-07 20:15:00+01:00,2025-11-07 14:15:00-05:00
665.98,666.68,665.97,666.59,18526.0,SPY,2025-11-07 20:20:00+01:00,2025-11-07 14:20:00-05:00
666.59,666.59,666.11,666.45,18582.0,SPY,2025-11-07 20:25:00+01:00,2025-11-07 14:25:00-05:00
666.48,667.66,666.48,667.57,23370.0,SPY,2025-11-07 20:30:00+01:00,2025-11-07 14:30:00-05:00
667.57,668.52,667.37,668.38,28892.0,SPY,2025-11-07 20:35:00+01:00,2025-11-07 14:35:00-05:00
668.38,669.58,668.38,669.37,45654.0,SPY,2025-11-07 20:40:00+01:00,2025-11-07 14:40:00-05:00
669.37,669.39,668.28,669.07,55150.0,SPY,2025-11-07 20:45:00+01:00,2025-11-07 14:45:00-05:00
669.09,669.71,668.83,669.69,31367.0,SPY,2025-11-07 20:50:00+01:00,2025-11-07 14:50:00-05:00
669.69,669.98,669.05,669.9,23236.0,SPY,2025-11-07 20:55:00+01:00,2025-11-07 14:55:00-05:00
669.89,670.03,669.37,669.58,28146.0,SPY,2025-11-07 21:00:00+01:00,2025-11-07 15:00:00-05:00
669.58,669.66,668.65,669.58,45398.0,SPY,2025-11-07 21:05:00+01:00,2025-11-07 15:05:00-05:00
669.58,669.92,669.31,669.49,19536.0,SPY,2025-11-07 21:10:00+01:00,2025-11-07 15:10:00-05:00
669.48,669.66,668.58,669.0,26644.0,SPY,2025-11-07 21:15:00+01:00,2025-11-07 15:15:00-05:00
668.98,669.1,668.22,668.36,22698.0,SPY,2025-11-07 21:20:00+01:00,2025-11-07 15:20:00-05:00
668.36,669.14,667.92,668.67,25635.0,SPY,2025-11-07 21:25:00+01:00,2025-11-07 15:25:00-05:00
668.66,669.43,668.66,669.0,20457.0,SPY,2025-11-07 21:30:00+01:00,2025-11-07 15:30:00-05:00
669.0,669.58,668.97,669.53,17361.0,SPY,2025-11-07 21:35:00+01:00,2025-11-07 15:35:00-05:00
669.54,670.11,669.05,670.02,23887.0,SPY,2025-11-07 21:40:00+01:00,2025-11-07 15:40:00-05:00
670.01,670.04,668.68,668.73,27988.0,SPY,2025-11-07 21:45:00+01:00,2025-11-07 15:45:00-05:00
668.73,670.09,668.72,669.81,47095.0,SPY,2025-11-07 21:50:00+01:00,2025-11-07 15:50:00-05:00
669.77,671.08,669.65,670.92,97864.0,SPY,2025-11-07 21:55:00+01:00,2025-11-07 15:55:00-05:00
670.93,671.8,670.91,671.51,49918.0,SPY,2025-11-07 22:00:00+01:00,2025-11-07 16:00:00-05:00
671.5,671.73,670.89,671.37,13654.0,SPY,2025-11-07 22:05:00+01:00,2025-11-07 16:05:00-05:00
671.37,671.65,671.26,671.65,4530.0,SPY,2025-11-07 22:10:00+01:00,2025-11-07 16:10:00-05:00
671.61,671.98,671.53,671.67,5879.0,SPY,2025-11-07 22:15:00+01:00,2025-11-07 16:15:00-05:00
671.62,671.82,671.45,671.72,4551.0,SPY,2025-11-07 22:20:00+01:00,2025-11-07 16:20:00-05:00
671.7,671.7,671.4,671.51,7162.0,SPY,2025-11-07 22:25:00+01:00,2025-11-07 16:25:00-05:00
671.54,671.85,671.54,671.84,1175.0,SPY,2025-11-07 22:30:00+01:00,2025-11-07 16:30:00-05:00
671.83,671.94,671.71,671.76,1644.0,SPY,2025-11-07 22:35:00+01:00,2025-11-07 16:35:00-05:00
671.78,671.79,671.63,671.7,1037.0,SPY,2025-11-07 22:40:00+01:00,2025-11-07 16:40:00-05:00
671.71,671.93,671.7,671.88,1336.0,SPY,2025-11-07 22:45:00+01:00,2025-11-07 16:45:00-05:00
671.89,672.06,671.87,672.06,1027.0,SPY,2025-11-07 22:50:00+01:00,2025-11-07 16:50:00-05:00
672.07,672.07,671.9,671.98,1198.0,SPY,2025-11-07 22:55:00+01:00,2025-11-07 16:55:00-05:00
671.94,672.07,671.94,671.99,452.0,SPY,2025-11-07 23:00:00+01:00,2025-11-07 17:00:00-05:00
672.0,672.05,671.95,671.96,993.0,SPY,2025-11-07 23:05:00+01:00,2025-11-07 17:05:00-05:00
671.95,672.05,671.95,672.0,455.0,SPY,2025-11-07 23:10:00+01:00,2025-11-07 17:10:00-05:00
672.04,672.04,672.0,672.03,235.0,SPY,2025-11-07 23:15:00+01:00,2025-11-07 17:15:00-05:00
672.0,672.04,672.0,672.02,134.0,SPY,2025-11-07 23:20:00+01:00,2025-11-07 17:20:00-05:00
672.01,672.1,672.01,672.03,397.0,SPY,2025-11-07 23:25:00+01:00,2025-11-07 17:25:00-05:00
672.03,672.08,672.03,672.08,152.0,SPY,2025-11-07 23:30:00+01:00,2025-11-07 17:30:00-05:00
672.07,672.07,672.05,672.05,10.0,SPY,2025-11-07 23:35:00+01:00,2025-11-07 17:35:00-05:00
672.05,672.08,672.04,672.07,143.0,SPY,2025-11-07 23:40:00+01:00,2025-11-07 17:40:00-05:00
672.07,672.1,672.04,672.1,146.0,SPY,2025-11-07 23:45:00+01:00,2025-11-07 17:45:00-05:00
